state,district,latitude,longitude,year,season,temperature,soil_type,pH,seasonal_rainfall,rice_area,rice_production,rice_yield,wheat_area,wheat_production,wheat_yield,maize_area,maize_production,maize_yield
Uttar Pradesh,ETAH,27.5550357,78.5992221,2001,Kharif     ,31.67,Alluvial,6.92,364.06,51795,77583,1.497885896,28440.15061,84593.88136,2.974452651,60425,106106,1.755995035
Uttar Pradesh,ETAH,27.5550357,78.5992221,2001,Rabi       ,19.72,Alluvial,6.92,12.83,,,,217924,645729,2.963092638,2789,4543,1.628899247
Uttar Pradesh,ETAH,27.5550357,78.5992221,2001,Summer     ,34.13,Alluvial,6.92,36.55,1,1,1,178470.2454,530851.2945,2.974452651,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2002,Kharif     ,32.14,Alluvial,6.92,349.24,41099,63128,1.535998443,23574.77238,70122.0442,2.974452651,46504,50643,1.089003097
Uttar Pradesh,ETAH,27.5550357,78.5992221,2002,Rabi       ,19.22,Alluvial,6.92,75.59,,,,214649,594321,2.768803954,3771,4175,1.107133386
Uttar Pradesh,ETAH,27.5550357,78.5992221,2003,Kharif     ,30.29,Alluvial,6.92,585.46,36048,64971,1.802346871,24027.5374,71468.7723,2.974452651,48445,63560,1.312003303
Uttar Pradesh,ETAH,27.5550357,78.5992221,2003,Rabi       ,18.53,Alluvial,6.92,43.21,,,,217830,676277,3.104609099,2,3,1.5
Uttar Pradesh,ETAH,27.5550357,78.5992221,2003,Summer     ,34.71,Alluvial,6.92,12,3,5,1.666666667,164477.3665,489230.1388,2.974452651,2664,3642,1.367117117
Uttar Pradesh,ETAH,27.5550357,78.5992221,2004,Kharif     ,30.39,Alluvial,6.92,537.73,40518,82558,2.037563552,22301.26363,66334.05271,2.974452651,52351,91091,1.740004966
Uttar Pradesh,ETAH,27.5550357,78.5992221,2004,Rabi       ,19.48,Alluvial,6.92,13.92,,,,223926,564185,2.519515376,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2005,Kharif     ,30.85,Alluvial,6.92,487.44,37875,83666,2.2090033,22822.51679,67884.49554,2.974452651,56431,107219,1.900001772
Uttar Pradesh,ETAH,27.5550357,78.5992221,2005,Rabi       ,18.94,Alluvial,6.92,35.65,,,,206806,571819,2.765001983,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2006,Kharif     ,30.81,Alluvial,6.92,436.38,41564,90028,2.166009046,24968.72649,74268.2947,2.974452651,49307,95656,1.940008518
Uttar Pradesh,ETAH,27.5550357,78.5992221,2006,Rabi       ,20.6,Alluvial,6.92,16.99,,,,227576,644495,2.831998981,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2006,Summer     ,33.99,Alluvial,6.92,31.42,,,,256776.8992,763770.7284,2.974452651,4889,6483,1.326038045
Uttar Pradesh,ETAH,27.5550357,78.5992221,2007,Kharif     ,30.78,Alluvial,6.92,460.96,30937,70784,2.288004655,10670.96689,31740.28575,2.974452651,51165,101102,1.975999218
Uttar Pradesh,ETAH,27.5550357,78.5992221,2007,Rabi       ,19.01,Alluvial,6.92,80.72,,,,222498,625664,2.81199831,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2007,Summer     ,34.84,Alluvial,6.92,27.59,,,,162244.0929,482587.3723,2.974452651,2633,3784,1.437143942
Uttar Pradesh,ETAH,27.5550357,78.5992221,2008,Kharif     ,28.75,Alluvial,6.92,687.2,45774,101527,2.218005855,12741.94398,37900.30905,2.974452651,57467,120796,2.102006369
Uttar Pradesh,ETAH,27.5550357,78.5992221,2008,Rabi       ,19.41,Alluvial,6.92,2.78,,,,228431,734406,3.215001467,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2008,Summer     ,32.65,Alluvial,6.92,57.21,,,,156570.6481,465711.9791,2.974452651,3810,5700,1.496062992
Uttar Pradesh,ETAH,27.5550357,78.5992221,2009,Kharif     ,31.31,Alluvial,6.92,516.76,16367,36400,2.223987292,18848.84438,56064.99513,2.974452651,17214,35306,2.051004996
Uttar Pradesh,ETAH,27.5550357,78.5992221,2009,Rabi       ,19.52,Alluvial,6.92,33.19,,,,135064,410189,3.036997275,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2009,Summer     ,34.97,Alluvial,6.92,18.07,,,,242387.8736,720971.253,2.974452651,819,1192,1.455433455
Uttar Pradesh,ETAH,27.5550357,78.5992221,2010,Kharif     ,30.46,Alluvial,6.92,556.28,21823,45872,2.102002474,18739.70381,55740.36166,2.974452651,19202,36369,1.894021456
Uttar Pradesh,ETAH,27.5550357,78.5992221,2010,Rabi       ,19.21,Alluvial,6.92,61.44,,,,136560,442318,3.239001172,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2010,Summer     ,36.21,Alluvial,6.92,9.22,,,,217493.0049,646922.6449,2.974452651,1247,1828,1.465918204
Uttar Pradesh,ETAH,27.5550357,78.5992221,2011,Kharif     ,29.26,Alluvial,6.92,643.24,27072,69358,2.561982861,17313.09314,51496.97577,2.974452651,23476,59066,2.516016357
Uttar Pradesh,ETAH,27.5550357,78.5992221,2011,Rabi       ,18.42,Alluvial,6.92,24.52,,,,135549,475641,3.508996747,6,14,2.333333333
Uttar Pradesh,ETAH,27.5550357,78.5992221,2011,Summer     ,34.01,Alluvial,6.92,34.92,,,,176152.8437,523958.2929,2.974452651,1313,2170,1.652703732
Uttar Pradesh,ETAH,27.5550357,78.5992221,2012,Kharif     ,30.1,Alluvial,6.92,680.43,18727,49608,2.649009452,26354.5472,78390.35277,2.974452651,23785,66313,2.788017658
Uttar Pradesh,ETAH,27.5550357,78.5992221,2012,Rabi       ,17.73,Alluvial,6.92,33.64,,,,136461,462193,3.386997017,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2012,Summer     ,35.2,Alluvial,6.92,13.71,,,,215960.2598,642363.5672,2.974452651,1089,2011,1.846648301
Uttar Pradesh,ETAH,27.5550357,78.5992221,2013,Kharif     ,28.79,Alluvial,6.92,997.66,19297,45001,2.332020521,16807.35172,49992.67188,2.974452651,26032,75259,2.891018746
Uttar Pradesh,ETAH,27.5550357,78.5992221,2013,Rabi       ,17,Alluvial,6.92,88.02,,,,134108,484935,3.61600352,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2013,Summer     ,33.83,Alluvial,6.92,9.34,,,,246609.8276,733529.2554,2.974452651,2839,5215,1.836914406
Uttar Pradesh,ETAH,27.5550357,78.5992221,2014,Kharif     ,32.03,Alluvial,6.92,380.71,18244,40283,2.208013594,19723.14962,58665.57465,2.974452651,20898,66393,3.177002584
Uttar Pradesh,ETAH,27.5550357,78.5992221,2014,Rabi       ,17.57,Alluvial,6.92,127.43,,,,133604,264536,1.980000599,,,
Uttar Pradesh,ETAH,27.5550357,78.5992221,2014,Summer     ,34.32,Alluvial,6.92,21.1,,,,160581.2882,477641.4382,2.974452651,3785,6730,1.778071334
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1997,Kharif     ,30.68,Alluvial,6.84,502.72,41202,110865,2.690767438,8766.258642,27204.23176,3.103288743,8882,18913,2.129362756
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1997,Rabi       ,19.39,Alluvial,6.84,97.93,,,,81044,193022,2.381693895,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1997,Summer     ,33.05,Alluvial,6.84,83.21,,,,98504.0639,305686.5527,3.103288743,100,158,1.58
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1998,Kharif     ,30.32,Alluvial,6.84,708.21,43453,96948,2.231100269,7731.045779,23991.66734,3.103288743,8044,6754,0.839632024
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1998,Rabi       ,18.95,Alluvial,6.84,23.64,,,,81639,258737,3.169281838,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1998,Summer     ,35.35,Alluvial,6.84,17.89,2,4,2,107549.2988,333756.5284,3.103288743,170,172,1.011764706
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1999,Kharif     ,30.73,Alluvial,6.84,609.15,45212,113986,2.521144829,9211.356759,28585.49974,3.103288743,7208,12143,1.684655938
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,1999,Rabi       ,20.2,Alluvial,6.84,15.55,,,,84513,261279,3.091583543,168,244,1.452380952
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2000,Kharif     ,31.04,Alluvial,6.84,432.56,47332,94299,1.992288515,8628.445613,26776.55814,3.103288743,7486,17914,2.393000267
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2000,Rabi       ,19.72,Alluvial,6.84,8.22,,,,87411,239666,2.741828832,124,201,1.620967742
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2001,Kharif     ,30.56,Alluvial,6.84,599.11,48308,106787,2.210544837,12114.06724,37593.44851,3.103288743,8041,16154,2.00895411
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2001,Rabi       ,20.23,Alluvial,6.84,10.03,,,,87152,259933,2.982524784,155,252,1.625806452
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2002,Kharif     ,31.74,Alluvial,6.84,454.18,38965,90273,2.316771462,8585.230725,26642.44986,3.103288743,5898,9904,1.679213293
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2002,Rabi       ,20.03,Alluvial,6.84,61.54,,,,85848,267416,3.114993943,121,134,1.107438017
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2003,Kharif     ,30.49,Alluvial,6.84,608.78,42058,98652,2.345617956,8152.743663,25300.31764,3.103288743,6673,13540,2.029072381
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2003,Rabi       ,19.15,Alluvial,6.84,55.37,,,,88351,275992,3.123812973,1,1,1
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2003,Summer     ,35.21,Alluvial,6.84,14.51,,,,67959.26894,210897.2343,3.103288743,165,226,1.36969697
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2004,Kharif     ,30.36,Alluvial,6.84,580.06,44493,121859,2.738835322,7689.848218,23863.81941,3.103288743,6588,13776,2.091074681
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2004,Rabi       ,19.94,Alluvial,6.84,27.62,,,,89322,252425,2.826011509,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2005,Kharif     ,30.74,Alluvial,6.84,547.8,41868,107936,2.57800707,7997.948091,24819.94228,3.103288743,9884,15785,1.597025496
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2005,Rabi       ,19.75,Alluvial,6.84,29.59,,,,88995,271969,3.056003146,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2006,Kharif     ,30.68,Alluvial,6.84,516.06,31781,85046,2.676001384,6068.326505,18831.76933,3.103288743,6588,11186,1.697935641
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2006,Rabi       ,21.3,Alluvial,6.84,21.91,,,,88342,285080,3.227004143,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2006,Summer     ,34.43,Alluvial,6.84,22.04,,,,93856.61096,291264.1642,3.103288743,445,590,1.325842697
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2007,Kharif     ,30.89,Alluvial,6.84,462.78,44284,113633,2.566005781,5740.399325,17814.11661,3.103288743,5337,10258,1.922053588
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2007,Rabi       ,19.78,Alluvial,6.84,71.51,,,,91660,254906,2.780994981,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2007,Summer     ,35.36,Alluvial,6.84,27.41,,,,74377.25761,230814.1063,3.103288743,352,506,1.4375
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2008,Kharif     ,28.35,Alluvial,6.84,959.83,45157,125040,2.769005913,9460.536981,29358.77792,3.103288743,4617,8698,1.883907299
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2008,Rabi       ,19.76,Alluvial,6.84,3.25,,,,93502,325667,3.482995016,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2008,Summer     ,33.1,Alluvial,6.84,40.53,,,,76800.25269,238333.3596,3.103288743,186,278,1.494623656
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2009,Kharif     ,31.3,Alluvial,6.84,604.97,37865,98260,2.595008583,10161.1117,31532.86356,3.103288743,4214,8651,2.052918842
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2009,Rabi       ,19.75,Alluvial,6.84,42.33,,,,93568,272624,2.913645691,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2009,Summer     ,35.54,Alluvial,6.84,12.62,,,,99350.0191,308311.7959,3.103288743,296,431,1.456081081
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2010,Kharif     ,30.4,Alluvial,6.84,637.73,43727,108224,2.474992568,7144.185107,22170.46922,3.103288743,4711,9022,1.915092337
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2010,Rabi       ,19.75,Alluvial,6.84,63.72,,,,94864,334111,3.521999916,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2010,Summer     ,36.26,Alluvial,6.84,13.06,,,,67085.76276,208186.4924,3.103288743,132,194,1.46969697
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2011,Kharif     ,29.36,Alluvial,6.84,723.25,50571,136997,2.709003184,8821.804133,27376.60546,3.103288743,4173,8167,1.9571052
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2011,Rabi       ,19.24,Alluvial,6.84,9.55,,,,94353,363087,3.848176529,76,181,2.381578947
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2011,Summer     ,34.55,Alluvial,6.84,22.83,,,,67380.56027,209101.3342,3.103288743,237,392,1.654008439
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2012,Kharif     ,30.37,Alluvial,6.84,624.44,49251,145734,2.959005909,9051.689051,28090.00474,3.103288743,4658,12511,2.685916702
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2012,Rabi       ,18.5,Alluvial,6.84,36.93,,,,93695,366688,3.913634666,,,
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2012,Summer     ,35.52,Alluvial,6.84,11.19,,,,101260.0461,314239.1611,3.103288743,318,587,1.84591195
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2013,Kharif     ,29.23,Alluvial,6.84,841.94,58263,169604,2.911006986,9988.692371,30997.79659,3.103288743,4559,12679,2.781092345
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2013,Rabi       ,18.24,Alluvial,6.84,81.05,,,,96592,360658,3.733828889,2,7,3.5
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2013,Summer     ,34.2,Alluvial,6.84,6.21,,,,86391.07229,268096.4421,3.103288743,755,1387,1.837086093
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2014,Kharif     ,31.91,Alluvial,6.84,467.15,52797,136533,2.585999205,12891.05793,40004.67497,3.103288743,4787,12767,2.667014832
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2014,Rabi       ,18.35,Alluvial,6.84,129.08,,,,96640,164868,1.706001656,2,5,2.5
Uttar Pradesh,ETAWAH,26.7155629,79.0917098,2014,Summer     ,35.2,Alluvial,6.84,18.26,,,,67853.92841,210570.3322,3.103288743,1151,2046,1.777584709
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1997,Kharif     ,30.25,Alluvial,7.4,587.48,101815,230758,2.266444041,13580.52583,35485.94061,2.61300196,2442,2205,0.902948403
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1997,Rabi       ,19.24,Alluvial,7.4,106.55,,,,99193,237786,2.397205448,,,
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1997,Summer     ,33.22,Alluvial,7.4,34.92,,,,116130.8194,303450.0586,2.61300196,1315,2076,1.578707224
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1998,Kharif     ,29.83,Alluvial,7.4,851.18,104169,195720,1.878869913,9051.101382,23650.54565,2.61300196,2582,1800,0.697134005
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1998,Rabi       ,18.69,Alluvial,7.4,46.5,,,,98090,218734,2.229931695,,,
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1998,Summer     ,34.43,Alluvial,7.4,25.73,,,,77912.79917,203586.2969,2.61300196,1322,1341,1.014372163
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1999,Kharif     ,30.49,Alluvial,7.4,614.22,101251,209220,2.066349962,6454.352245,16865.23507,2.61300196,1740,1611,0.925862069
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,1999,Rabi       ,20.14,Alluvial,7.4,24.6,,,,95938,251946,2.626133545,1451,2102,1.448656099
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2000,Kharif     ,29.2,Alluvial,7.4,882.01,100564,213450,2.122528937,13991.9194,36560.91282,2.61300196,2154,3018,1.401114206
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2000,Rabi       ,19.34,Alluvial,7.4,12.51,,,,97812,230591,2.357491923,1489,2415,1.621893889
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2001,Kharif     ,30.01,Alluvial,7.4,707.88,104185,249943,2.399030571,7220.350916,18866.7911,2.61300196,2131,3379,1.585640544
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2001,Rabi       ,19.48,Alluvial,7.4,15.01,,,,98729,236163,2.392032736,1316,2144,1.629179331
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2002,Kharif     ,31.11,Alluvial,7.4,589.07,85292,194284,2.277868968,13522.60398,35334.59069,2.61300196,2005,2258,1.126184539
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2002,Rabi       ,19.75,Alluvial,7.4,67.09,,,,97663,212781,2.178726846,1282,1419,1.106864275
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2003,Kharif     ,29.92,Alluvial,7.4,764.25,72165,197095,2.731171621,9873.378095,25799.15631,2.61300196,1006,1402,1.393638171
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2003,Rabi       ,18.56,Alluvial,7.4,57.12,,,,79203,208895,2.637463227,4,6,1.5
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2003,Summer     ,34.27,Alluvial,7.4,23.73,,,,96150.09484,251240.3863,2.61300196,1282,1752,1.366614665
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2004,Kharif     ,29.04,Alluvial,7.4,766.42,72651,171176,2.356141003,11017.05441,28787.58476,2.61300196,1198,2115,1.765442404
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2004,Rabi       ,19.46,Alluvial,7.4,42.24,,,,79102,188020,2.376931051,74,343,4.635135135
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2005,Kharif     ,30.01,Alluvial,7.4,804.87,88399,220379,2.493003315,7036.663863,18386.81647,2.61300196,1028,1358,1.321011673
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2005,Rabi       ,19.53,Alluvial,7.4,51.24,,,,76155,198841,2.611003874,,,
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2006,Kharif     ,29.51,Alluvial,7.4,824.59,72337,125866,1.739994747,9136.049385,23872.51495,2.61300196,1270,1189,0.936220472
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2006,Rabi       ,20.27,Alluvial,7.4,37.4,,,,78887,211812,2.685005134,67,211,3.149253731
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2006,Summer     ,32.68,Alluvial,7.4,57.8,,,,124300.1206,324796.4588,2.61300196,1524,2021,1.326115486
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2007,Kharif     ,29.45,Alluvial,7.4,814.35,70484,149144,2.115997957,7265.149525,18983.84995,2.61300196,825,837,1.014545455
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2007,Rabi       ,18.74,Alluvial,7.4,111.53,,,,79242,218549,2.757994498,145,407,2.806896552
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2007,Summer     ,33.75,Alluvial,7.4,66.76,,,,123302.1963,322188.8807,2.61300196,1524,2190,1.437007874
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2008,Kharif     ,27.98,Alluvial,7.4,1492.73,104233,247762,2.377001525,14704.44291,38422.73815,2.61300196,1421,523,0.368050669
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2008,Rabi       ,19.01,Alluvial,7.4,6.11,,,,103796,292601,2.819000732,89,234,2.629213483
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2008,Summer     ,32.25,Alluvial,7.4,83.3,,,,71951.54625,188009.5314,2.61300196,1516,2268,1.496042216
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2009,Kharif     ,29.86,Alluvial,7.4,908.37,82232,189216,2.301002043,10149.75038,26521.31763,2.61300196,1423,1357,0.953619115
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2009,Rabi       ,18.68,Alluvial,7.4,33.68,,,,108013,282454,2.615000046,74,226,3.054054054
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2009,Summer     ,34.19,Alluvial,7.4,28.11,,,,79031.84082,206510.355,2.61300196,1448,2107,1.455110497
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2010,Kharif     ,30.06,Alluvial,7.4,795.9,97099,214200,2.205995942,11038.73391,28844.23334,2.61300196,1375,1300,0.945454545
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2010,Rabi       ,18.97,Alluvial,7.4,47.21,,,,108951,307133,2.819001202,98,295,3.010204082
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2010,Summer     ,35.54,Alluvial,7.4,35.47,,,,127314.888,332674.052,2.61300196,1464,2146,1.465846995
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2011,Kharif     ,28.79,Alluvial,7.4,1112.08,99295,236719,2.38399718,13746.63505,35919.98432,2.61300196,1339,1332,0.994772218
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2011,Rabi       ,18.57,Alluvial,7.4,21.53,,,,109023,322926,2.961998844,61,145,2.37704918
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2011,Summer     ,33.52,Alluvial,7.4,43.29,,,,123494.9748,322692.6112,2.61300196,1332,2202,1.653153153
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2012,Kharif     ,29.8,Alluvial,7.4,1021.58,99791,253569,2.541000691,7020.039845,18343.37787,2.61300196,1707,1781,1.043350908
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2012,Rabi       ,17.41,Alluvial,7.4,71.86,,,,108071,319782,2.958999176,,,
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2012,Summer     ,35.32,Alluvial,7.4,14.64,,,,100908.2903,263673.5604,2.61300196,1344,2482,1.84672619
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2013,Kharif     ,28.74,Alluvial,7.4,1025.45,103896,272519,2.622997998,7231.435291,18895.75459,2.61300196,1452,966,0.665289256
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2013,Rabi       ,18.07,Alluvial,7.4,120.29,,,,109098,269145,2.467002145,61,217,3.557377049
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2013,Summer     ,32.97,Alluvial,7.4,11.79,,,,121993.8115,318770.0684,2.61300196,1372,2520,1.836734694
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2014,Kharif     ,30.9,Alluvial,7.4,696.47,94586,207805,2.196995327,6801.611888,17772.62519,2.61300196,1457,1059,0.726835964
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2014,Rabi       ,18.16,Alluvial,7.4,101.46,,,,110261,227138,2.060003084,87,208,2.390804598
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589,2014,Summer     ,34.88,Alluvial,7.4,14.83,,,,77977.26175,203754.7378,2.61300196,1360,2418,1.777941176
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1997,Kharif     ,30.96,Alluvial,7.55,449.02,13215,25031,1.894135452,3799.043145,12624.9624,3.323195319,48755,109455,2.245000513
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1997,Rabi       ,18.82,Alluvial,7.55,75,,,,94534,292795,3.097245436,,,
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1997,Summer     ,32.58,Alluvial,7.55,56.41,1,2,2,60021.30327,199462.5141,3.323195319,96,152,1.583333333
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1998,Kharif     ,30.14,Alluvial,7.55,694.62,11278,22788,2.020571023,5116.419381,17002.86094,3.323195319,43804,63998,1.461008127
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1998,Rabi       ,18.26,Alluvial,7.55,28.28,,,,77647,236235,3.042422759,,,
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1998,Summer     ,34.47,Alluvial,7.55,36.26,9,18,2,55372.32054,184013.0364,3.323195319,86,87,1.011627907
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1999,Kharif     ,30.83,Alluvial,7.55,574.98,13251,28315,2.136819863,10145.4248,33715.22819,3.323195319,43969,99766,2.26900771
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1999,Rabi       ,19.55,Alluvial,7.55,22.6,,,,74750,252911,3.383424749,173,251,1.450867052
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,1999,Summer     ,35.22,Alluvial,7.55,5.78,9,19,2.111111111,86638.05447,287915.1771,3.323195319,,,
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,2000,Kharif     ,29.99,Alluvial,7.55,584.75,13743,28025,2.039219967,5596.479679,18598.19507,3.323195319,44551,96186,2.159008776
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,2000,Rabi       ,19.05,Alluvial,7.55,18.18,,,,75611,252984,3.345862375,187,303,1.620320856
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,2001,Kharif     ,30.99,Alluvial,7.55,525.42,14306,30081,2.102684188,9518.756503,31632.68706,3.323195319,44722,87208,1.950002236
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,2001,Rabi       ,19.68,Alluvial,7.55,17.68,,,,77062,258113,3.349419948,168,274,1.630952381
Uttar Pradesh,FARRUKHABAD,27.4362003,79.4894778,2002,Kharif     ,31.61,Alluvial,7.55,476.93,9501,19468,2.049047469,6840.293851,22731.63251,3.323195319,33520,45151,1.346986874
